writer_id,proposition_id,paragraph_type,model_name,model_input_condition,model_mitigation_condition,writer_stance,writer_stance_polarity,writer_confidence,writer_knowledge,writer_importance,paragraph_relevance,paragraph_clarity,paragraph_formality,paragraph_informativeness,paragraph_originality,writer_friendliness,writer_optimism,writer_community,writer_openness,paragraph_hope,paragraph_excitement,paragraph_fear,paragraph_disgust,paragraph_anger,writer_affect_x,writer_affect_y,writer_age,writer_age_binned,writer_gender,writer_race,writer_english_first,writer_english_skills,writer_education,writer_income,writer_politicalParty,writer_politicalIdeology
60029445bb11311e25e6f16c,171,writer,openai/chatgpt-4o-latest,bullets-based,none,6.25,87.5,78.5,66.75,80.75,77.25,77.0,45.75,48.75,38.0,62.25,39.0,64.25,24.75,32.25,15.75,31.75,21.25,34.25,33.335,33.5125,35.75,30-39,Female,White,Yes,Intermediate,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
61140e361b66a60be143ca4f,61,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,88.0,77.33333333333333,77.5,45.166666666666664,77.0,71.0,75.83333333333333,48.666666666666664,29.833333333333332,33.333333333333336,38.5,37.0,44.333333333333336,21.166666666666668,35.833333333333336,41.166666666666664,57.5,41.0,56.333333333333336,32.705000000000005,34.248333333333335,44.833333333333336,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
6667111e745e4e5d79bce13b,125,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,89.6,79.2,82.8,63.0,71.2,93.2,75.4,69.6,31.8,27.8,46.4,30.4,45.6,40.6,18.4,18.8,29.8,29.4,31.6,36.368,47.782,40.2,40-49,Male,Asian,Yes,Intermediate,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
66a891685b8284f18109357b,176,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,74.6,49.2,67.4,64.2,64.0,69.4,74.4,60.8,52.2,48.6,63.2,51.4,72.4,55.2,51.6,33.6,20.2,15.0,18.4,41.598,50.804,36.4,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist
66b098c1e3b6a2d0c9d58549,200,model,openai/chatgpt-4o-latest,bullets-based,reranking,88.4,76.8,74.8,64.0,59.0,75.8,72.0,76.8,49.6,51.2,50.0,68.0,58.8,36.6,56.6,31.8,30.4,20.8,33.4,54.678,46.368,27.6,18-29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Left-Wing
5d3f460e0be98c001711d2a5,25,model,openai/chatgpt-4o-latest,bullets-based,reranking,54.0,12.0,47.0,50.5,50.75,68.75,62.0,56.0,42.0,37.75,65.0,48.75,57.75,72.5,48.75,41.25,22.0,18.5,15.75,57.167500000000004,48.3125,41.5,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Centrist
6036d16b5f9bfe532f476f59,243,model,openai/chatgpt-4o-latest,bullets-based,prompting,16.0,76.8,91.8,82.0,78.8,90.6,92.4,74.6,75.2,63.4,58.2,40.0,70.4,31.4,40.0,35.6,52.2,46.8,46.2,41.108,41.774,50.6,50-59,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Moderately Right-Wing
56e59ae1b2093a000c4f138d,180,writer,openai/chatgpt-4o-latest,bullets-based,none,19.0,62.0,65.5,34.75,40.75,30.0,59.75,38.0,30.75,25.5,29.75,30.0,38.0,27.75,24.0,30.5,20.75,30.0,39.25,22.85,42.3225,37.25,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Centrist
67229e0529249d25d00b1a87,129,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,98.2,96.4,95.0,90.6,93.4,90.4,94.2,68.2,74.8,59.0,69.4,75.2,89.4,28.8,68.4,61.6,29.8,37.0,27.2,61.23,28.672000000000004,27.8,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
5f1072dbfd703f084bb995f7,342,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,39.4,38.0,51.8,52.8,58.6,59.8,53.4,48.8,33.2,42.6,44.4,51.2,51.6,43.4,48.4,29.6,38.0,38.8,43.2,49.908,43.458000000000006,40.6,18-29,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing
606af57299b881fb5df433fe,102,model,openai/chatgpt-4o-latest,bullets-based,prompting,7.4,85.2,85.0,74.0,72.4,86.8,89.0,65.4,56.6,29.6,49.2,40.6,60.0,13.4,36.8,29.2,53.4,40.4,30.4,34.192,40.910000000000004,37.0,40-49,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Conservative,Moderately Right-Wing
6135088f9e2f428d1f8a26e0,390,writer,openai/chatgpt-4o-latest,bullets-based,prompting,74.6,85.2,88.6,75.6,77.0,75.8,85.0,64.2,65.6,53.8,65.8,48.0,75.4,20.4,41.2,29.2,51.0,34.6,30.8,30.174,41.83,34.0,30-39,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Centrist
5e2586948ab7d17d602025c4,25,writer,openai/chatgpt-4o-latest,bullets-based,reranking,13.6,79.2,75.8,53.4,70.8,67.4,78.8,43.6,41.0,28.4,50.6,53.4,39.4,17.0,33.2,25.0,18.6,18.6,33.6,45.506,42.184000000000005,45.8,40-49,Male,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Conservative,Moderately Right-Wing
57e7e2cb91b7fc00014953a0,99,writer,openai/chatgpt-4o-latest,bullets-based,reranking,27.2,45.6,49.4,42.2,44.8,86.8,74.0,50.6,41.0,36.2,55.0,29.2,48.6,58.6,10.8,6.0,49.6,15.2,17.2,35.234,47.612,33.4,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Centrist
606af57299b881fb5df433fe,102,edited,openai/chatgpt-4o-latest,bullets-based,prompting,19.25,61.5,75.5,75.75,78.75,96.0,84.25,73.25,74.75,25.25,68.5,61.25,73.75,53.5,39.75,25.5,57.5,23.25,27.5,43.665,32.52,32.75,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
5e172872657ec702f5b64de0,41,writer,openai/chatgpt-4o-latest,bullets-based,prompting,29.4,70.8,87.4,78.8,81.2,84.6,85.4,52.6,72.6,52.8,66.8,53.6,65.8,25.6,47.2,15.8,40.4,23.4,24.4,43.234,44.112,41.6,40-49,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£25,000-£34,999",Liberal Democrats,Centrist
5c3238e15e4cb40001082200,333,model,openai/chatgpt-4o-latest,bullets-based,reranking,51.4,11.6,65.2,81.2,65.8,85.2,58.0,75.8,76.4,40.0,67.0,56.4,65.2,47.2,36.4,10.8,8.8,1.2,2.8,53.79200000000001,31.48,48.8,40-49,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
6760535e0e68bebdb579a9f5,181,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,94.0,88.0,91.16666666666667,78.16666666666667,75.0,91.16666666666667,81.0,75.5,67.0,25.166666666666668,48.5,39.166666666666664,47.0,22.666666666666668,36.5,17.5,31.0,26.666666666666668,27.5,46.281666666666666,42.701666666666675,47.166666666666664,50-59,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Centrist
55c913d1fdf99b526d9b8351,280,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,10.0,80.0,71.6,48.4,57.6,60.8,65.2,45.6,41.2,35.8,40.6,36.4,52.4,35.8,23.2,18.8,38.2,35.4,22.6,34.364,45.956,25.6,18-29,Male,Asian,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
676b8b2279bc3ad5cc865d07,68,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,2.4,95.2,85.8,82.2,88.6,87.0,88.8,70.6,88.8,47.2,54.8,51.6,83.8,12.6,32.0,12.6,43.0,20.4,29.6,36.542,38.244,37.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
630d1aea50e36df79c80f34f,325,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,1.8,96.4,71.0,55.2,72.8,86.4,81.8,60.4,41.2,48.4,25.4,33.2,27.4,20.0,15.0,9.8,25.6,27.4,33.8,28.648000000000003,29.860000000000003,43.8,40-49,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Very Right-Wing
66478a7fe786823f14aec6e9,200,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,78.4,80.8,79.6,67.2,61.2,79.2,77.0,72.6,66.6,35.0,56.0,61.8,63.4,32.0,58.0,17.6,6.2,8.2,2.4,54.366,42.77,39.0,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Centrist
6658b3d15669d166e3c15634,231,writer,openai/chatgpt-4o-latest,bullets-based,prompting,78.4,56.8,61.0,54.6,64.8,57.2,59.0,38.0,38.8,30.4,60.0,71.2,63.4,49.4,64.0,37.8,16.8,14.8,24.2,57.888,48.642,33.4,18-29,Male,White,Yes,Advanced,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Right-Wing
60e845f301f5a5901200baf4,360,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,56.25,12.5,46.75,40.0,70.25,63.75,61.25,37.75,26.0,54.25,67.75,57.0,65.0,68.0,55.75,26.25,56.5,11.75,11.0,65.435,64.6425,31.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
5a585915eedc320001426e89,345,writer,openai/chatgpt-4o-latest,bullets-based,none,82.75,76.5,77.75,70.25,79.25,87.75,88.75,72.75,63.75,34.0,63.0,75.25,82.25,53.25,70.75,48.0,23.25,26.75,22.25,60.64,65.24249999999999,34.0,18-29,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Centrist
62cf03171e2bb73ad437623e,193,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,91.8,83.6,87.6,70.2,83.8,90.6,93.0,67.6,61.0,26.6,68.6,78.6,90.0,35.0,77.4,36.0,15.6,7.0,15.6,70.414,37.062,33.6,30-39,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Very Left-Wing
5c158ec0c6b01c0001bcfa72,268,model,openai/chatgpt-4o-latest,bullets-based,prompting,84.0,68.0,75.83333333333333,62.5,57.666666666666664,79.16666666666667,72.66666666666667,51.5,52.666666666666664,34.666666666666664,46.166666666666664,44.5,45.666666666666664,33.166666666666664,38.0,33.0,36.166666666666664,7.166666666666667,20.166666666666668,43.03,35.145,42.166666666666664,50-59,Male,White,Yes,Advanced,Undergraduate degree,"£50,000-£74,999",Conservative,Moderately Right-Wing
66048ef245166519a03d0fef,128,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,17.0,66.0,68.4,59.4,56.2,72.2,69.8,43.2,52.2,48.0,52.0,48.0,43.4,30.0,30.8,5.8,10.4,12.4,15.6,32.428,41.184000000000005,36.6,30-39,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Right-Wing
577a5755da1c780001b63df8,38,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,38.6,22.8,70.8,65.0,75.8,82.0,82.6,64.8,74.0,55.4,65.0,49.2,68.6,59.0,49.0,27.6,40.4,11.0,6.2,55.072,48.608000000000004,45.0,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Conservative,Moderately Right-Wing
63d076d846d3d9dc35910778,251,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,0.0,100.0,96.8,60.2,89.8,90.4,92.8,32.8,25.0,23.6,21.6,13.2,57.2,1.0,8.8,31.4,47.2,66.0,76.0,19.446,19.674,44.8,40-49,Male,White,Yes,Advanced,Vocational qualification,"£25,000-£34,999",Conservative,Moderately Right-Wing
67229e0529249d25d00b1a87,174,writer,openai/chatgpt-4o-latest,bullets-based,reranking,81.4,62.8,74.4,66.6,73.0,81.6,79.2,55.0,60.2,37.2,58.2,41.0,59.6,50.4,36.2,9.2,23.2,11.6,8.4,55.79600000000001,42.983999999999995,37.2,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
5e18d20ae4398b19caaddaa8,343,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,92.33333333333333,84.66666666666667,86.5,79.16666666666667,77.16666666666667,87.33333333333333,83.0,71.5,62.5,45.666666666666664,32.5,56.333333333333336,63.833333333333336,33.833333333333336,39.0,20.166666666666668,27.833333333333332,45.166666666666664,47.166666666666664,34.461666666666666,33.44833333333333,48.166666666666664,50-59,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Reform UK,Centrist
5a63806cc0d836000107b780,68,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,3.2,93.6,68.6,61.2,59.4,88.4,83.4,22.0,37.2,30.8,56.6,33.4,56.2,23.4,21.4,10.0,48.2,35.8,30.2,29.201999999999998,44.802,25.8,18-29,Female,White,Yes,Intermediate,A-levels or equivalent,"Under £15,000",Labour,Moderately Left-Wing
5eab36f5df23cb10ce33f84e,173,model,openai/chatgpt-4o-latest,bullets-based,prompting,31.5,87.0,72.25,58.25,66.0,83.0,85.75,56.75,58.25,42.25,54.75,40.25,65.75,29.25,31.75,26.25,52.75,19.75,13.25,27.43,35.8875,42.75,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Centrist
5e9b85a506abba08c1bf0ae8,384,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,92.6,85.2,88.0,74.0,70.0,98.6,84.4,81.2,64.4,38.6,52.0,81.0,73.4,19.0,70.2,33.0,7.6,7.2,1.4,74.154,41.186,39.2,30-39,Male,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Labour,Moderately Left-Wing
6303b06e6c5c25b452b2d1e3,371,model,openai/chatgpt-4o-latest,bullets-based,prompting,83.5,67.0,92.0,78.25,83.75,87.75,90.5,62.25,66.75,59.0,63.0,58.25,54.75,80.0,64.0,42.0,2.25,4.5,2.25,70.74000000000001,45.1025,37.0,30-39,Female,White,Yes,Advanced,Postgraduate degree (Master's),"£50,000-£74,999",Not eligible to vote,Moderately Right-Wing
5f497db4e8a2f84ea5265ef5,20,writer,openai/chatgpt-4o-latest,bullets-based,none,36.714285714285715,69.42857142857143,47.142857142857146,33.285714285714285,32.42857142857143,50.142857142857146,34.142857142857146,17.571428571428573,16.428571428571427,14.428571428571429,46.57142857142857,32.57142857142857,36.714285714285715,45.714285714285715,20.857142857142858,12.571428571428571,22.428571428571427,19.571428571428573,26.714285714285715,39.49285714285714,50.951428571428565,33.0,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing
60aa5aa9be013c928a5ac92e,88,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,93.85714285714286,87.71428571428571,91.28571428571429,79.14285714285714,86.28571428571429,90.14285714285714,84.0,62.714285714285715,57.714285714285715,45.285714285714285,37.714285714285715,63.42857142857143,85.14285714285714,32.42857142857143,67.42857142857143,34.142857142857146,23.0,7.857142857142857,10.714285714285714,56.441428571428574,41.074285714285715,42.42857142857143,30-39,Female,White,Yes,Expert,Vocational qualification,"£35,000-£49,999",Labour,Moderately Left-Wing
60fd0e2370b0618ffb3ef323,129,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,26.5,62.333333333333336,66.33333333333333,35.166666666666664,45.833333333333336,76.66666666666667,68.66666666666667,33.833333333333336,10.166666666666666,16.5,45.0,41.0,45.833333333333336,29.666666666666668,23.333333333333332,17.833333333333332,34.333333333333336,36.166666666666664,46.5,28.37,38.31666666666667,43.166666666666664,40-49,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Moderately Right-Wing
5d092c1f7dad2200193be669,128,edited,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,20.4,59.2,76.4,76.0,67.0,72.0,83.6,70.6,63.0,57.0,62.6,53.2,74.2,29.2,53.6,40.4,39.0,15.2,15.8,43.29,42.06,39.6,18-29,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Conservative,Moderately Right-Wing
5f5aa75a2cde2b1ac4679a9f,186,model,openai/chatgpt-4o-latest,bullets-based,prompting,86.83333333333333,73.66666666666667,79.0,60.666666666666664,71.5,84.16666666666667,83.5,59.666666666666664,47.666666666666664,33.333333333333336,53.5,55.333333333333336,60.166666666666664,28.166666666666668,45.5,33.166666666666664,45.0,19.5,22.833333333333332,49.04666666666666,36.318333333333335,36.5,30-39,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
60270aa773830e4b00f91968,369,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,82.14285714285714,64.28571428571429,75.57142857142857,67.71428571428571,74.42857142857143,83.28571428571429,75.14285714285714,63.857142857142854,57.42857142857143,57.714285714285715,66.85714285714286,68.42857142857143,76.71428571428571,53.42857142857143,67.42857142857143,49.142857142857146,26.285714285714285,19.142857142857142,26.714285714285715,57.44571428571429,45.24571428571429,31.428571428571427,18-29,Female,Black,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Labour,Very Left-Wing
5bfdc4241fe1e50001407eb5,346,writer,openai/chatgpt-4o-latest,bullets-based,prompting,72.2,63.6,78.0,83.4,76.8,85.4,81.4,69.0,74.4,58.8,57.6,59.8,71.6,24.2,44.8,28.2,38.8,35.2,38.6,34.14,46.71,39.2,30-39,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Centrist
66b4dcf8d18fd62b100fa0f7,52,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,48.2,28.4,73.6,81.4,63.4,86.0,78.0,53.4,74.0,72.8,72.0,65.8,71.0,73.2,66.6,51.4,13.2,8.4,6.2,64.03999999999999,53.251999999999995,32.6,18-29,Male,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
5de12fbfe4f42a1842172d7a,187,writer,openai/chatgpt-4o-latest,bullets-based,prompting,28.142857142857142,43.714285714285715,69.14285714285714,64.14285714285714,70.71428571428571,85.28571428571429,61.714285714285715,66.14285714285714,51.42857142857143,35.285714285714285,55.142857142857146,39.57142857142857,64.85714285714286,34.857142857142854,42.57142857142857,11.857142857142858,38.857142857142854,28.428571428571427,23.285714285714285,33.88142857142857,28.55857142857143,31.428571428571427,18-29,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Centrist
62a2042e8813ab2f55d8ecf9,47,model,openai/chatgpt-4o-latest,bullets-based,none,30.4,79.2,78.6,75.4,64.0,78.2,86.4,63.6,60.6,59.6,61.2,68.0,73.2,42.0,60.0,25.2,13.2,12.4,7.6,49.774,31.591999999999995,34.6,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
67744e9237074809b2e1a2d4,368,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,5.4,89.2,82.0,56.2,76.6,80.2,87.8,75.4,48.4,42.4,32.8,35.4,38.4,22.0,24.6,23.8,53.0,60.0,55.2,20.5,25.966,52.0,60-69,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
5c66e7af348487000178de1f,386,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,61.6,41.6,76.4,67.0,72.8,81.6,69.4,58.4,68.0,67.2,61.4,52.2,61.6,39.0,55.6,45.4,36.6,35.6,40.2,49.739999999999995,37.178,33.8,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
5caf6864971a7b0012dc7562,325,model,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,20.5,61.0,74.5,65.25,65.0,76.25,72.75,56.5,58.5,38.75,50.5,59.0,60.0,34.5,53.5,31.75,26.0,15.75,21.5,65.885,52.5275,45.0,40-49,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
60e0a0f11799deb4297c7eac,25,model,openai/chatgpt-4o-latest,bullets-based,reranking,80.33333333333333,60.666666666666664,79.66666666666667,69.66666666666667,75.66666666666667,80.5,74.5,75.16666666666667,59.333333333333336,39.0,54.333333333333336,50.666666666666664,56.0,28.666666666666668,44.0,27.166666666666668,36.0,36.833333333333336,43.0,39.585,50.468333333333334,50.5,60-69,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing
5e9b85a506abba08c1bf0ae8,384,writer,deepseek/deepseek-chat-v3-0324,bullets-based,reranking,83.71428571428571,68.0,80.57142857142857,77.28571428571429,82.14285714285714,85.28571428571429,83.57142857142857,51.57142857142857,69.42857142857143,42.857142857142854,66.85714285714286,66.85714285714286,70.14285714285714,41.57142857142857,65.0,29.857142857142858,28.714285714285715,26.428571428571427,21.571428571428573,53.02571428571429,44.487142857142864,37.42857142857143,18-29,Male,White,Yes,Advanced,Vocational qualification,"£15,000-£24,999",Greens,Centrist
677c26e504618d28c12d2eff,333,writer,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,86.8,73.6,85.8,66.2,81.8,86.2,87.2,49.8,55.8,43.8,61.8,63.2,80.0,38.0,66.4,42.8,24.0,27.6,27.4,33.791999999999994,41.658,35.4,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
676b212b71c5c82db2101ad0,173,writer,openai/chatgpt-4o-latest,bullets-based,prompting,8.6,82.8,71.4,62.0,64.4,88.6,75.6,58.6,63.2,54.8,62.2,40.4,55.6,30.8,28.2,23.8,64.2,21.0,19.0,28.51,45.628,39.8,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
66d1a54cd3bb924c93f45ef3,47,writer,openai/chatgpt-4o-latest,bullets-based,prompting,36.75,36.5,54.75,45.5,42.25,62.25,47.5,22.5,23.5,19.75,47.25,37.0,29.25,41.5,39.5,31.75,41.0,37.25,30.0,54.917500000000004,50.6075,31.75,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Scottish National Party,Centrist
63f8c03565ab09c02469ccd3,144,model,openai/chatgpt-4o-latest,bullets-based,none,93.16666666666667,86.33333333333333,89.66666666666667,79.33333333333333,94.0,88.83333333333333,90.33333333333333,84.5,62.5,28.0,43.833333333333336,31.666666666666668,66.5,5.833333333333333,34.5,10.833333333333334,68.66666666666667,70.66666666666667,76.66666666666667,12.138333333333334,33.428333333333335,48.666666666666664,50-59,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
5af07de697a14300017d0c4f,308,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,13.857142857142858,72.28571428571429,50.57142857142857,45.42857142857143,49.714285714285715,67.57142857142857,46.857142857142854,35.285714285714285,23.857142857142858,43.57142857142857,35.857142857142854,37.142857142857146,42.0,27.857142857142858,30.714285714285715,11.857142857142858,16.857142857142858,18.285714285714285,39.714285714285715,40.19428571428572,42.26571428571429,30.142857142857142,18-29,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
63d3fada47de3a294210f997,125,edited,deepseek/deepseek-chat-v3-0324,bullets-based,none,0.0,100.0,75.8,87.0,94.2,95.0,97.8,68.6,84.8,54.4,62.6,38.6,91.4,3.8,34.4,6.0,30.8,34.8,25.6,13.468,18.566,28.6,18-29,Female,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Moderately Left-Wing
60270aa773830e4b00f91968,231,writer,openai/chatgpt-4o-latest,bullets-based,none,92.5,85.0,90.25,75.25,89.25,90.75,89.0,62.5,68.0,47.0,56.75,57.75,63.75,35.25,53.0,37.75,34.75,13.75,7.5,48.385,26.3575,46.0,50-59,Male,White,Yes,Advanced,Vocational qualification,"£25,000-£34,999",Reform UK,Very Right-Wing
5e95c2f0818c5d0009101005,102,writer,openai/chatgpt-4o-latest,bullets-based,none,1.2,97.6,86.0,57.0,78.2,78.8,84.8,40.6,44.6,43.2,35.2,38.0,64.2,11.2,30.8,19.2,28.6,51.0,47.0,34.001999999999995,31.292,39.2,18-29,Male,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Conservative,Moderately Right-Wing
6050835a7dbf1e0d8bef47d0,128,model,openai/chatgpt-4o-latest,bullets-based,reranking,14.75,70.5,54.25,68.0,76.75,79.25,81.75,67.0,69.75,63.5,55.25,31.75,48.25,38.5,44.75,25.75,28.5,16.0,22.75,33.25,41.045,35.0,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Left-Wing
63ee215c40e6f16b0d6ad3f2,12,writer,openai/chatgpt-4o-latest,bullets-based,prompting,12.6,74.8,42.2,41.8,47.2,60.6,52.0,40.2,42.4,25.4,53.0,40.8,65.2,60.4,42.4,25.2,14.2,7.4,10.8,49.504,51.05,29.0,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing
5e15047894d5eeb157532e7f,102,writer,openai/chatgpt-4o-latest,bullets-based,none,9.6,80.8,88.4,54.8,83.6,88.6,66.8,28.0,30.8,28.0,27.8,28.4,47.0,18.0,29.8,45.4,57.6,62.6,78.0,29.314,23.328,34.6,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Conservative,Moderately Right-Wing
56752c4529c5470012d66d5f,243,model,deepseek/deepseek-chat-v3-0324,bullets-based,none,21.0,82.0,73.2,80.6,89.8,92.4,89.8,72.6,76.0,44.8,52.8,48.8,70.4,13.0,31.4,27.8,49.4,7.0,10.2,34.492000000000004,32.968,52.0,50-59,Female,White,Yes,Expert,Postgraduate degree (Master's),"£100,000+",Labour,Centrist
673d0406203f5d0b21ac3738,357,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,32.833333333333336,43.0,59.5,53.166666666666664,60.833333333333336,86.5,76.33333333333333,57.666666666666664,54.666666666666664,46.833333333333336,55.666666666666664,55.0,75.33333333333333,52.5,36.0,21.333333333333332,21.333333333333332,34.0,23.833333333333332,43.846666666666664,52.37833333333333,39.833333333333336,30-39,Female,Black,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Moderately Left-Wing
5c97c9077109140001771b1d,99,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,0.75,98.5,84.25,64.0,69.0,76.25,98.25,79.0,70.0,37.0,45.5,22.25,77.25,12.5,30.75,10.5,36.5,40.0,36.5,30.0575,50.432500000000005,43.75,30-39,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Moderately Left-Wing
5ebdb2d48565890e4efe91d5,218,model,deepseek/deepseek-chat-v3-0324,bullets-based,prompting,28.0,94.0,85.75,70.25,84.25,81.5,88.75,74.5,54.75,26.25,66.5,37.75,89.25,11.5,35.5,11.5,31.5,17.75,19.75,48.43,30.1,36.75,30-39,Female,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Labour,Moderately Left-Wing
66acd6fce13998efa02007a6,325,writer,deepseek/deepseek-chat-v3-0324,bullets-based,none,15.4,70.0,81.2,66.0,76.0,92.4,89.4,66.4,65.2,57.0,41.2,24.8,55.8,19.6,16.0,11.0,18.6,23.4,23.2,35.552,46.21,40.6,30-39,Female,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Conservative,Moderately Right-Wing
